uid	uni	participant	rank	identity	tags	Q3-g	Q3-l	Q3-b	Q3-quest	Q3-ace	Q3-queer	Q4-gq	Q4-t	Q4-i	Q4-m	Q4-f	cishet_problem	cishet_solution	cishet_victim	cishet_helpless	sgm_problem	sgm_solution	sgm_victim	sgm_helpless	school_problem	school_solution	school_victim	school_helpless	culture_problem	culture_solution	culture_victim	culture_helpless	community_problem	community_solution	community_victim	community_helpless	gender	cis	sexuality	dorms	Q9	Q34	Q37	Q40	q_crit	bad_apple	school_pess	homoneg	bad_apple2
390.0	school3	67	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_helpless, culture_problem, community_solution, community_helpless, 			1.0	1.0							1.0	True	False	False	False	False	True	True	True	False	False	False	True	True	False	False	False	False	True	False	True	f	c	bi	Yes	Some are	No	1	0	False	False	True	True	False
391.0	school3	68	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, 											1.0	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	No	Some are	No	0	0	False	False	False	False	True
392.0	school3	69	undergrad	sgm	sgm_solution, sgm_victim, sgm_helpless, school_solution, school_helpless, culture_problem, community_problem, 	1.0									1.0		False	False	False	False	False	True	True	True	False	True	False	True	True	False	False	False	True	False	False	False	m	c	gay	Yes	None are	No	1	0	False	False	True	True	False
	school3	70	faculty	sgm	cishet_problem, sgm_solution, school_problem, 		1.0									1.0	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	f	c	lesbian	No	Some are	Yes	0	0	False	False	False	False	False
393.0	school3	71	undergrad	sgm	cishet_problem, sgm_victim, school_solution, 			1.0								1.0	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	bi	No	A few are	Yes	unknown	0	False	False	False	False	True
	school3	72	faculty	sgm	sgm_problem, sgm_victim, sgm_helpless, 	1.0									1.0		False	False	False	False	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	No	Many are	No	0	1	False	False	False	True	False
394.0	school3	73	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, school_problem, school_solution, culture_problem, 						1.0					1.0	True	False	False	False	False	True	True	False	True	True	False	False	True	False	False	False	False	False	False	False	f	c	queer	No	Some are	No	0	1	False	False	False	False	False
395.0	school3	74	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_helpless, culture_problem, 			1.0							1.0		True	False	False	False	False	True	True	True	False	False	False	True	True	False	False	False	False	False	False	False	m	c	bi	Yes	A few are	Yes	1	1	False	False	True	False	False
396.0	school3	75	undergrad	cishet	cishet_solution, cishet_victim, community_problem, 											1.0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	f	c	hetero	Yes	A few are	Yes	1	0	False	False	False	False	False
397.0	school3	76	undergrad	cishet	cishet_victim, 											1.0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	1	0	False	False	False	False	False
398.0	school3	77	undergrad	sgm	cishet_problem, cishet_solution, sgm_victim, school_solution, culture_problem, culture_helpless, community_victim, 			1.0								1.0	True	True	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	f	c	bi	No	Some are	No	1	0	True	True	False	False	False
399.0	school3	79	undergrad	sgm	cishet_problem, sgm_victim, sgm_helpless, school_solution, school_helpless, culture_problem, culture_solution, community_solution, 			1.0							1.0		True	False	False	False	False	False	True	True	False	True	False	True	True	True	False	False	False	True	False	False	m	c	bi	Yes	Some are	No	1	1	False	False	True	False	False
400.0	school3	80	undergrad	sgm	cishet_problem, cishet_helpless, sgm_victim, sgm_helpless, school_solution, culture_problem, 											1.0	True	False	False	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	False	False	f	c	unknown	Yes	A few are	No	1	0	False	False	False	False	False
401.0	school3	81	undergrad	sgm	cishet_problem, sgm_victim, school_problem, school_solution, culture_problem, 			1.0							1.0		True	False	False	False	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	False	m	c	bi	Yes	Some are	Yes	1	1	False	False	False	False	False
402.0	school3	82	undergrad	sgm	sgm_problem, sgm_victim, community_problem, community_solution, community_victim, 				1.0						1.0		False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True	True	True	False	m	c	unknown	No	None are	No	1	1	False	False	False	True	False
403.0	school3	83	undergrad	sgm	school_solution, community_solution, 			1.0							1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	m	c	bi	Yes	None are	No	0	0	False	False	False	False	False
	school3	84	staff	cishet	cishet_problem, sgm_solution, sgm_victim, 											1.0	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	Some are	Yes	0	1	False	False	False	False	True
404.0	school3	85	undergrad	cishet	cishet_victim, 										1.0		False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
	school3	86	unknown	sgm	sgm_victim, school_problem, school_solution, culture_problem, community_problem, community_solution, 	1.0									1.0		False	False	False	False	False	False	True	False	True	True	False	False	True	False	False	False	True	True	False	False	m	c	gay	Yes	Many are	No	1	1	False	False	False	True	False
405.0	school3	87	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, culture_problem, 							1.0					True	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False	False	unknown	t	unknown	Yes	None are	No	1	0	False	False	False	False	False
406.0	school3	88	undergrad	sgm	sgm_solution, sgm_victim, sgm_helpless, school_solution, 			1.0	1.0						1.0		False	False	False	False	False	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False	m	c	bi	Yes	Some are	No	1	1	False	False	False	False	False
407.0	school3	90	grad-pro	sgm	cishet_problem, sgm_problem, sgm_solution, sgm_victim, sgm_helpless, school_solution, culture_problem, community_victim, 			1.0				1.0					True	False	False	False	True	True	True	True	False	True	False	False	True	False	False	False	False	False	True	False	unknown	t	bi	No	None are	No	1	0	True	True	False	True	False
408.0	school3	91	grad-pro	sgm	cishet_problem, cishet_solution, sgm_solution, sgm_victim, school_solution, culture_problem, 	1.0									1.0		True	True	False	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	False	False	m	c	gay	No	Some are	No	0	0	False	True	False	False	False
	school3	92	grad-pro	cishet												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	Many are	No	1	0	False	False	False	False	False
409.0	school3	93	grad-pro	sgm	school_solution, community_solution, 	1.0									1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	m	c	gay	Yes	Many are	No	1	0	False	False	False	False	False
	school3	94	grad-pro	cishet											1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	No	None are	Yes	1	0	False	False	False	False	False
410.0	school3	96	undergrad	sgm	sgm_solution, sgm_helpless, school_solution, school_helpless, community_problem, community_solution, 	1.0									1.0		False	False	False	False	False	True	False	True	False	True	False	True	False	False	False	False	True	True	False	False	m	c	gay	No	A few are	No	0	0	False	False	True	False	False
411.0	school3	98	grad-pro	sgm	cishet_problem, sgm_solution, sgm_victim, school_solution, 	1.0									1.0		True	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	m	c	gay	No	Some are	No	1	0	False	False	False	False	True
	school3	99	undergrad	sgm				1.0								1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	Yes	Some are	No	1	1	False	False	False	False	False
412.0	school3	100	undergrad	cishet	cishet_victim, sgm_victim, school_solution, culture_problem, 										1.0		False	False	True	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	m	c	hetero	No	Many are	No	0	0	False	False	False	False	False
413.0	school3	101	grad-pro	cishet	cishet_problem, cishet_solution, cishet_victim, school_solution, community_solution, 										1.0		True	True	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	m	c	hetero	Yes	None are	No	1	0	False	True	False	False	True
	school3	102	grad-pro	sgm			1.0									1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	lesbian	No	A few are	No	0	0	False	False	False	False	False
414.0	school3	103	grad-pro	cishet	cishet_problem, sgm_victim, 											1.0	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	None are	No	1	0	False	False	False	False	True
415.0	school3	104	undergrad	sgm	cishet_problem, sgm_victim, school_helpless, culture_problem, 			1.0								1.0	True	False	False	False	False	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	f	c	bi	Yes	Some are	No	1	0	False	False	False	False	False
416.0	school3	105	grad-pro	sgm	school_solution, culture_solution, community_problem, 	1.0									1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	m	c	gay	No	Some are	No	1	0	False	False	False	False	False
417.0	school3	106	grad-pro	sgm	school_solution, community_solution, 	1.0									1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	m	c	gay	No	None are	No	1	0	False	False	False	False	False
	school3	107	undergrad	cishet												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	None are	No	0	0	False	False	False	False	False
418.0	school3	109	grad-pro	sgm	cishet_problem, cishet_solution, sgm_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, culture_problem, community_solution, community_helpless, 	1.0									1.0		True	True	False	False	True	True	True	True	True	True	False	False	True	False	False	False	False	True	False	True	m	c	gay	Yes	A few are	No	0	0	False	True	True	True	False
	school3	110	undergrad	cishet											1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	Some are	Yes	1	0	False	False	False	False	False
419.0	school3	111	undergrad	sgm	cishet_problem, cishet_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_helpless, culture_problem, community_problem, 			1.0								1.0	True	True	False	False	False	False	True	True	True	True	False	True	True	False	False	False	True	False	False	False	f	c	bi	Yes	Some are	Yes	1	0	False	True	True	True	False
420.0	school3	112	grad-pro	sgm	cishet_problem, sgm_problem, sgm_solution, sgm_victim, school_problem, school_solution, 						1.0	1.0					True	False	False	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	unknown	t	queer	No	Most are	No	1	1	False	False	False	True	False
421.0	school3	113	undergrad	cishet	cishet_problem, cishet_victim, sgm_victim, 										1.0		True	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	None are	No	1	0	False	True	False	False	True
422.0	school3	114	undergrad	cishet	cishet_victim, 										1.0		False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	Many are	No	1	0	False	False	False	False	False
423.0	school3	115	undergrad	sgm	sgm_problem, community_problem, community_solution, 	1.0		1.0							1.0		False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	m	c	bi	Yes	None are	No	1	1	False	False	False	True	False
424.0	school3	116	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_solution, culture_problem, community_solution, 					1.0			1.0		1.0		True	False	False	False	False	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False	m	t	ace	No	Some are	No	1	1	False	False	False	False	False
425.0	school3	117	undergrad	sgm	sgm_victim, 					1.0						1.0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	ace	No	Most are	No	1	0	False	False	False	False	False
426.0	school3	118	grad-pro	sgm	sgm_victim, school_solution, culture_problem, community_problem, community_victim, 	1.0									1.0		False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	True	False	True	False	m	c	gay	No	None are	No	1	1	True	False	False	True	False
427.0	school3	119	grad-pro	cishet	culture_problem, 											1.0	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	f	c	hetero	No	A few are	No	1	0	False	False	False	False	False
428.0	school3	120	undergrad	sgm	cishet_problem, cishet_solution, cishet_victim, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_helpless, culture_problem, community_problem, community_solution, community_victim, 		1.0				1.0	1.0					True	True	True	False	False	True	True	True	True	True	False	True	True	False	False	False	True	True	True	False	unknown	t	queer	Yes	Most are	No	1	1	True	True	True	True	False
429.0	school3	121	undergrad	cishet	sgm_solution, 										1.0		False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
	school3	122	undergrad	sgm		1.0									1.0		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	No	None are	No	0	0	False	False	False	False	False
430.0	school3	124	undergrad	unknown	school_solution, culture_problem, 											1.0	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	unknown	Yes	Most are	Yes	1	1	False	False	False	False	False
	school3	125	undergrad	sgm									1.0				False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	unknown	t	unknown	Yes	A few are	No	1	0	False	False	False	False	False
	school3	126	grad-pro	unknown												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	No	A few are	No	1	0	False	False	False	False	False
431.0	school3	127	grad-pro	unknown	sgm_victim, sgm_helpless, school_helpless, 										1.0		False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	m	c	unknown	No	Some are	No	1	1	False	False	True	False	False
	school3	128	undergrad	unknown												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	Yes	A few are	No	0	0	False	False	False	False	False
432.0	school3	129	undergrad	unknown	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_helpless, culture_problem, community_victim, 											1.0	True	False	False	False	False	True	True	True	True	False	False	True	True	False	False	False	False	False	True	False	f	c	unknown	Yes	A few are	No	1	0	True	True	True	False	False
433.0	school3	130	undergrad	unknown	cishet_problem, sgm_solution, sgm_victim, school_helpless, culture_problem, 											1.0	True	False	False	False	False	True	True	False	False	False	False	True	True	False	False	False	False	False	False	False	f	c	unknown	Yes	Many are	Yes	1	0	False	False	False	False	False
434.0	school3	131	undergrad	unknown	sgm_victim, school_problem, culture_problem, community_helpless, 											1.0	False	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False	True	f	c	unknown	Yes	Many are	Yes	0	0	False	False	False	True	False
	school3	132	undergrad	unknown												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	Yes	Some are	Yes	0	0	False	False	False	False	False
435.0	school3	133	undergrad	unknown	sgm_victim, community_problem, 											1.0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	f	c	unknown	Yes	Some are	Yes	1	0	False	False	False	True	False
436.0	school3	134	undergrad	unknown	cishet_problem, sgm_victim, sgm_helpless, school_helpless, community_helpless, 										1.0		True	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	m	c	unknown	No	None are	Yes	1	0	False	False	True	True	True
437.0	school3	135	undergrad	unknown	cishet_problem, sgm_problem, sgm_solution, sgm_victim, sgm_helpless, community_solution, 										1.0		True	False	False	False	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	m	c	unknown	No	None are	No	1	0	False	False	False	True	True
438.0	school3	136	undergrad	sgm	sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_helpless, culture_problem, community_problem, 							1.0			1.0		False	False	False	False	False	True	True	True	True	True	False	True	True	False	False	False	True	False	False	False	m	t	unknown	Yes	Many are	No	1	1	False	False	True	True	False
439.0	school3	137	grad-pro	unknown	cishet_solution, sgm_solution, sgm_victim, sgm_helpless, school_solution, culture_problem, community_problem, 											1.0	False	True	False	False	False	True	True	True	False	True	False	False	True	False	False	False	True	False	False	False	f	c	unknown	No	Some are	No	0	0	False	False	False	True	False
	school3	138	faculty	unknown	cishet_problem, cishet_victim, sgm_solution, sgm_victim, sgm_helpless, school_solution, school_helpless, culture_problem, 											1.0	True	False	True	False	False	True	True	True	False	True	False	True	True	False	False	False	False	False	False	False	f	c	unknown	Yes	A few are	No	1	1	False	True	True	False	False
440.0	school3	139	grad-pro	unknown	cishet_problem, cishet_victim, sgm_solution, sgm_victim, culture_problem, 											1.0	True	False	True	False	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False	False	f	c	unknown	No	Most are	No	0	1	False	True	False	False	False
	school3	140	staff	unknown	sgm_victim, 										1.0		False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	unknown	No	Many are		unknown	unknown	False	False	False	False	False
	school3	141	staff	unknown	cishet_solution, cishet_victim, 											1.0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	No	None are	No	1	1	False	False	False	False	False
441.0	school3	142	grad-pro	unknown	school_solution, culture_solution, 										1.0		False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	m	c	unknown	Yes	A few are	No	0	unknown	False	False	False	False	False
	school3	143	faculty	unknown	cishet_problem, sgm_solution, sgm_victim, school_solution, culture_problem, 											1.0	True	False	False	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	False	False	f	c	unknown	No	Some are	No	1	0	False	False	False	False	False
	school3	145	staff	unknown												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	No	A few are	No	0	0	False	False	False	False	False
	school3	147	faculty	unknown	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_solution, school_helpless, culture_problem, 											1.0	True	False	False	False	False	True	True	True	False	True	False	True	True	False	False	False	False	False	False	False	f	c	unknown	No	A few are	No	0	0	False	False	True	False	False
	school3	148	staff	unknown	cishet_victim, school_solution, 											1.0	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	unknown	No	Some are	No	0	0	False	False	False	False	False
443.0	school3	149	undergrad	unknown	cishet_problem, sgm_problem, sgm_victim, 										1.0		True	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	unknown	No	A few are	No	1	0	False	False	False	True	True
	school3	150	unknown	unknown	cishet_problem, cishet_solution, sgm_solution, sgm_victim, school_solution, culture_problem, culture_solution, 											1.0	True	True	False	False	False	True	True	False	False	True	False	False	True	True	False	False	False	False	False	False	f	c	unknown	No	Some are	No	0	0	False	True	False	False	False
	school3	151	staff	unknown												1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	No	A few are	No	0	0	False	False	False	False	False
444.0	school3	152	grad-pro	unknown	sgm_solution, sgm_victim, school_helpless, culture_problem, community_problem, 											1.0	False	False	False	False	False	True	True	False	False	False	False	True	True	False	False	False	True	False	False	False	f	c	unknown	Yes	None are	No	1	0	False	False	False	True	False
305.0	school2	0	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_helpless, culture_problem, community_solution, 				Questioning	Asexual						Female	True	False	False	False	False	True	True	True	True	True	False	True	True	False	False	False	False	True	False	False	f	c	ace	Yes	None are	No	1	0	False	False	True	False	False
306.0	school2	1	undergrad	sgm	sgm_solution, sgm_victim, 	Gay									Male		False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	Yes	Some are		unknown	unknown	False	False	False	False	False
307.0	school2	2	undergrad	sgm	cishet_problem, cishet_solution, sgm_solution, sgm_victim, sgm_helpless, school_helpless, culture_problem, community_problem, community_solution, 						Queer	Genderqueer	Transgender				True	True	False	False	False	True	True	True	False	False	False	True	True	False	False	False	True	True	False	False	unknown	t	queer	Yes	Some are	No	1	1	False	True	True	True	False
308.0	school2	3	undergrad	sgm	sgm_solution, sgm_victim, sgm_helpless, school_solution, school_helpless, culture_problem, community_helpless, 			Bisexual				Genderqueer					False	False	False	False	False	True	True	True	False	True	False	True	True	False	False	False	False	False	False	True	unknown	t	bi	Yes	A few are	No	1	0	False	False	True	True	False
	school2	4	undergrad	sgm					Questioning							Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	unknown	Yes	A few are	Yes	1	0	False	False	False	False	False
309.0	school2	5	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_helpless, culture_problem, culture_solution, culture_helpless, community_solution, 				Questioning	Asexual						Female	True	False	False	False	False	True	True	True	True	True	False	True	True	True	False	True	False	True	False	False	f	c	ace	unknown			unknown	unknown	False	False	True	False	False
310.0	school2	6	undergrad	sgm	cishet_problem, sgm_victim, school_problem, school_helpless, 		Lesbian				Queer					Female	True	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	f	c	queer	No	Many are	No	1	1	False	False	True	False	False
311.0	school2	7	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, school_helpless, community_helpless, 				Questioning							Female	True	False	False	False	False	True	True	False	False	False	False	True	False	False	False	False	False	False	False	True	f	c	unknown	Yes	Most are		unknown	unknown	False	False	False	True	True
	school2	8	undergrad	sgm				Bisexual							Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	bi	Yes	Some are	No	1	0	False	False	False	False	False
312.0	school2	10	undergrad	sgm	cishet_problem, sgm_problem, sgm_victim, culture_problem, culture_solution, 			Bisexual								Female	True	False	False	False	True	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	f	c	bi	unknown			unknown	unknown	False	False	False	True	False
313.0	school2	11	undergrad	cishet	cishet_problem, cishet_victim, sgm_victim, school_problem, school_solution, 											Female	True	False	True	False	False	False	True	False	True	True	False	False	False	False	False	False	False	False	False	False	f	c	hetero	No	None are	No	0	1	False	True	False	False	False
314.0	school2	12	undergrad	sgm	sgm_solution, sgm_victim, school_problem, school_solution, school_helpless, 			Bisexual								Female	False	False	False	False	False	True	True	False	True	True	False	True	False	False	False	False	False	False	False	False	f	c	bi	Yes	Some are	Yes	1	0	False	False	True	False	False
315.0	school2	13	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, 			Bisexual								Female	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	bi	Yes	Some are	No	1	1	False	False	False	False	True
316.0	school2	14	undergrad	sgm	cishet_problem, cishet_solution, sgm_solution, sgm_victim, school_problem, school_solution, school_helpless, community_problem, community_solution, 			Bisexual								Female	True	True	False	False	False	True	True	False	True	True	False	True	False	False	False	False	True	True	False	False	f	c	bi	Yes	None are	No	0	0	False	True	True	True	False
317.0	school2	15	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_solution, school_helpless, culture_problem, community_victim, 			Bisexual								Female	True	False	False	False	False	True	True	True	False	True	False	True	True	False	False	False	False	False	True	False	f	c	bi	No	A few are	No	1	0	True	True	True	False	False
318.0	school2	16	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_solution, school_helpless, culture_problem, 			Bisexual								Female	True	False	False	False	False	True	True	True	False	True	False	True	True	False	False	False	False	False	False	False	f	c	bi	Yes	None are	No	1	0	False	False	True	False	False
319.0	school2	17	undergrad	sgm	cishet_problem, cishet_solution, sgm_solution, school_solution, culture_problem, culture_solution, community_solution, 		Lesbian									Female	True	True	False	False	False	True	False	False	False	True	False	False	True	True	False	False	False	True	False	False	f	c	lesbian	Yes	A few are	No	0	0	False	False	False	False	False
320.0	school2	18	undergrad	cishet	cishet_victim, sgm_victim, school_helpless, 										Male		False	False	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	m	c	hetero	No	Many are	No	0	1	False	False	False	False	False
	school2	19	undergrad	cishet												Female	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	f	c	hetero	Yes	Some are		unknown	unknown	False	False	False	False	False
	school2	20	undergrad	sgm				Bisexual							Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	bi	Yes	None are	No	1	0	False	False	False	False	False
	school2	21	undergrad	sgm		Gay									Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	gay	unknown			unknown	unknown	False	False	False	False	False
321.0	school2	22	undergrad	sgm	sgm_victim, school_solution, community_victim, 					Asexual						Female	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	f	c	ace	Yes	None are		unknown	unknown	False	False	False	False	False
322.0	school2	23	undergrad	sgm	sgm_solution, school_solution, 	Gay	Lesbian									Female	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	f	c	gay	Yes	A few are		unknown	unknown	False	False	False	False	False
323.0	school2	24	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, community_helpless, 		Lesbian									Female	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	f	c	lesbian	Yes	Most are	No	1	0	False	False	False	True	True
	school2	26	undergrad	cishet											Male		False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	m	c	hetero	Yes	A few are	No	1	0	False	False	False	False	False
324.0	school2	27	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, school_problem, school_solution, school_helpless, culture_solution, 		Lesbian									Female	True	False	False	False	False	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	f	c	lesbian	unknown			unknown	unknown	False	False	True	False	False
325.0	school2	28	undergrad	sgm	cishet_problem, sgm_problem, sgm_solution, sgm_victim, school_solution, school_helpless, culture_problem, community_solution, community_victim, community_helpless, 						Queer					Female	True	False	False	False	True	True	True	False	False	True	False	True	True	False	False	False	False	True	True	True	f	c	queer	Yes	Some are		unknown	unknown	True	True	False	True	False
326.0	school2	29	undergrad	sgm	cishet_problem, sgm_problem, sgm_victim, school_problem, school_solution, school_helpless, culture_problem, culture_solution, community_helpless, 					Asexual						Female	True	False	False	False	True	False	True	False	True	True	False	True	True	True	False	False	False	False	False	True	f	c	ace	No	A few are	No	0	0	False	False	True	True	False
327.0	school2	31	undergrad	sgm	cishet_problem, sgm_solution, sgm_victim, sgm_helpless, school_problem, school_solution, school_helpless, culture_problem, 			Bisexual							Male		True	False	False	False	False	True	True	True	True	True	False	True	True	False	False	False	False	False	False	False	m	c	bi	Yes	Some are	No	0	0	False	False	True	False	False
328.0	school2	32	undergrad	sgm	sgm_solution, sgm_victim, school_problem, school_solution, school_helpless, culture_problem, community_helpless, 					Asexual						Female	False	False	False	False	False	True	True	False	True	True	False	True	True	False	False	False	False	False	False	True	f	c	ace	Yes	A few are		unknown	unknown	False	False	True	True	False
329.0	school2	33	undergrad	sgm	cishet_problem, sgm_victim, school_problem, school_solution, school_helpless, community_helpless, 	Gay									Male		True	False	False	False	False	False	True	False	True	True	False	True	False	False	False	False	False	False	False	True	m	c	gay	Yes	Some are	No	1	0	False	False	True	True	False
330.0	school2	34	undergrad	sgm	cishet_problem, sgm_victim, sgm_helpless, school_solution, school_helpless, culture_problem, community_problem, community_helpless, 						Queer				Male		True	False	False	False	False	False	True	True	False	True	False	True	True	False	False	False	True	False	False	True	m	c	queer	Yes	Many are	No	1	0	False	False	True	True	False
331.0	school2	36	undergrad	sgm	sgm_victim, school_solution, school_helpless, community_helpless, 			Bisexual								Female	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	False	False	False	False	True	f	c	bi	Yes	Some are	No	1	0	False	False	False	True	False
